beta0_A,beta0_lambda,beta0_omega,beta0_phi,beta0_c,gn_sse,gn_iterations,gn_converged,gn_param_error,gn_grad_norm,lm_sse,lm_iterations,lm_converged,lm_param_error,lm_grad_norm
1.563308148063168,0.318897823357646,2.144935851042793,0.7253785776469003,-0.002508605051551127,0.18977593610450627,8,True,0.007977932376366374,1.075376638124156e-07,0.18977593610450627,8,True,0.00797793237647494,1.0751918969873149e-07
1.261999646494508,0.04881236756485545,0.2,0.19264667157493726,0.0832938279649594,0.18977593610450633,72,True,1.6645529385907885,1.4444263774386444e-07,25.123966269055515,80,False,0.9840363930706,0.757310520407969
2.01440398303769,0.01,2.0490103881510677,0.3305406983332475,0.08361634528190197,0.18977593610450838,6,False,0.007977928361111494,1.052003947547645e-06,0.18977593610450616,7,True,0.00797793262944961,1.7966674663925389e-09
2.082151103737591,0.2145738524404711,4.13983697190839,0.44592301226253483,0.06520286941646485,0.18977593610450622,38,True,1.6645529382410256,1.0281328752215154e-08,0.18977593610450633,30,True,0.00797793289146392,7.159244665060013e-08
1.1253901228332104,0.1790996149525466,2.2825173735259376,0.12046417471832171,0.10452448908139372,0.18977593610450638,8,True,0.007977932669037036,1.0471465321944563e-08,0.1897759361045065,12,True,0.007977932644706802,4.177470400675411e-09
1.478018097508346,0.45209688450407043,5.0,0.20136482730441302,0.0856308319225412,0.18977593610451,39,False,0.007977935156951395,1.5886761978911078e-06,0.1897759361045062,25,True,0.00797793274458892,2.772778738975695e-08
0.15851523856713756,0.07911515832438161,2.5049680057445447,0.9220487673108817,0.06354580811281958,0.1897759361045094,61,False,0.00797793008416163,1.3826948583002964e-06,0.18977593610450802,22,True,0.007977931157078264,9.802423391872137e-07
0.7897657767471187,0.01,1.7397345271281477,0.12815495584915293,0.07352802863169632,0.18977593610450672,9,True,0.00797793113163114,3.6144907729957876e-07,0.18977593610450624,15,True,0.007977932625235034,1.75892993133222e-09
0.6160485930292813,0.13868849348969314,0.2,6.269719471292739,0.2064623556014149,47.794230331006226,80,False,1.8325617030408252,212.04318757007638,0.18977593610450638,39,True,1.6645529381489041,1.452356523921352e-08
0.2958103866062559,0.01838573058544323,4.939061645314103,1.5167735092341423,0.041421668558732916,75.64402174131178,80,False,3.303513616112907,69.90766571288175,0.18977593610450705,30,True,1.6645529414338804,5.920421457009949e-07
1.0127658137053361,0.19098666611286116,4.765916231048948,0.1546000225501169,0.08773610770289453,0.18977593610450968,74,False,1.6645529311055762,1.2995240142183876e-06,0.18977593610450638,24,True,0.007977931711190068,1.515513626417293e-07
1.9063233093281604,0.20217192893599426,1.398150286031841,0.4531619624193856,0.03125520958150091,24.997995241918126,80,False,2.733268926195186,1.2037991092034537,0.18977593610450627,15,True,0.007977932772344895,2.3417643800351308e-08
1.1142244796997611,0.11803350119892539,2.3714718234020093,0.3056354734133444,0.12357692612725696,0.18977593610450982,10,False,0.007977931129705039,1.4770330112312082e-06,0.18977593610450616,17,True,0.007977933552315245,1.6039378543451198e-07
2.089918337899466,0.1686515193202159,2.562810253438726,0.5186043716522536,0.10000421965457072,2487.2202595934987,80,False,3.58585968261265,1034.5943665831774,0.18977593610450683,16,True,0.007977936169206164,6.223731454465933e-07
0.7371847338365791,0.18797931140079696,1.8443414425384168,1.2326089081257081,0.17866774512376213,0.18977593610450627,7,True,0.00797793266713784,5.7117439938145986e-09,0.18977593610450638,7,True,0.007977932667084697,5.704057875381218e-09
1.6009603109940704,0.05843313483662789,0.2201416448265312,0.9169000335811028,0.11313746125735694,25.399399678183656,80,False,2.5882957022169473,2.011423682601684,0.18977593610450627,58,True,0.007977932515480061,1.9739261665264103e-08
1.6745118546454565,0.01,3.4839015704930896,0.659047118375027,0.044478465779276104,0.1897759361045066,54,True,1.6645529382392612,1.4312919814229176e-08,15.886689323272131,80,False,0.48302080189132596,8.445020585183682
0.9322106501890398,0.18164606452278234,2.0839468773699896,0.39774008496875574,0.09482558659670197,0.18977593610450638,6,True,0.007977933815162151,2.0985353053573562e-07,0.18977593610450672,6,True,0.00797793381513153,2.0984439360742356e-07
1.1034576449986295,0.1683075014522962,4.354387156789052,5.884854852853632,0.08815748677451579,0.18977593610450894,33,False,1.6645529373559624,1.2766469314350512e-06,0.18977593610450655,22,True,0.007977932596647232,2.122518078644633e-08
1.4376796886705088,0.18551927876245192,1.4049366698859362,6.168332683312082,0.11639977418570549,27.51872596935751,80,False,3.2016112623909234,7.770167944815522,0.18977593610450624,20,True,0.007977932624219317,2.0370000124433622e-09
2.6473331670480644,0.01,3.3821248219171016,0.3850161719069871,0.09693378270855764,21.825608166558222,80,False,2.3872432011205946,1.4018188689766722,0.18977593610450627,32,True,0.007977932675053537,1.0087834788943685e-08
0.4787391616509198,0.1098652593172948,4.080071351518334,0.7039293346956974,0.1866155802704972,0.18977593610450644,52,True,0.007977932486350032,5.131205863956883e-08,0.18977593610450644,31,True,0.007977933823717703,2.0534252633317037e-07
2.2183812734026014,0.20269040147154913,4.790295241868467,0.6536476055584046,0.14139940883985297,0.1897759361045066,63,True,0.007977934191165792,3.394225620636885e-07,0.1897759361045061,29,True,0.007977932570262332,2.0203288449358484e-08
1.0686746562429275,0.15798549790310457,0.8841218827195569,0.8463543771081985,0.04108481884425672,25.475798284574076,80,False,3.424382608556522,1.9924891730437175,0.1897759361045065,20,True,0.007977932657062712,1.696214207745711e-08
1.910233267085776,0.12712187309938086,3.873995349547711,0.7628041460559409,0.19103230788234007,25.99393265774348,80,False,2.5883653849960986,16.29663192238695,0.18977593610450635,30,True,1.664552938330672,2.014657036539736e-07
1.870004259088143,0.01,1.8928749233628785,0.08979748259181447,0.07408600788168627,0.18977593610450683,7,True,0.00797793121018298,6.413050921410188e-07,0.18977593610450694,7,True,0.007977931209585115,6.414057017395057e-07
2.478758177955843,0.22650405730772352,0.8817113142740058,0.1451989217458604,0.10163910464381305,26.253579156705168,80,False,1.9302215670769023,18.287841459982314,0.189775936104507,28,True,0.007977935523231705,4.7457118639737514e-07
0.3510830834827204,0.06946316671241025,2.4992151544819903,0.9043592126373436,0.130438073611222,0.1897759361045092,13,False,1.664552933784601,1.2070705142069063e-06,0.18977593610450633,24,True,0.00797793371510618,1.8304613540602487e-07
0.1,0.18652400748363118,2.115253717172125,0.6448615998804426,0.18081048408256037,25.483136709360544,80,False,3.15185985605773,1.9633519081526662,0.1897759361045064,14,True,0.007977932877298215,4.740383973625759e-08
0.1,0.07906758897706731,2.9454501164693676,6.229627267370707,0.17379745240267544,21.26480534900754,80,False,1.884354485881178,0.8658609310213645,0.18977593610450622,12,True,0.007977932679795576,8.158414876991441e-09
1.5873181579065136,0.2515900783012085,1.0864901415651287,0.7848172914881737,0.15342357779945193,0.18977593610450655,76,True,0.007977932142827056,1.508266719743834e-07,0.18977593610450638,14,True,0.007977932736733468,1.739092865978243e-08
1.4816448557069912,0.1781281071238435,2.4325491828507615,0.19782915734121642,0.09262356598798237,0.18977593610450633,12,True,0.0079779326902686,1.2852955618603985e-08,0.18977593610450727,18,True,0.007977937248656378,7.898514087495676e-07
1.1810324246871602,0.19600726372241942,3.5997187950564715,0.12951237130755677,0.09374954848402112,0.18977593610450655,58,True,1.6645529385898405,1.7737746546034222e-07,0.18977593610450672,18,True,0.007977933691554749,3.457076028069484e-07
2.4555353271739992,0.060769412542492296,0.6843999723354874,0.5708071671409177,0.142219259524266,41.037954607426855,80,False,3.9956090059260925,61.870314012998705,0.18977593610450672,22,True,1.6645529380827182,2.4315683942254458e-08
1.3089123233373143,0.3094752708524387,3.370870372106443,0.7946370234115216,0.12770582506620468,21.58629081539059,80,False,1.2461593394550066,2.7422561184954586,0.1897759361045066,24,True,0.007977933797908891,1.9115902551342503e-07
3.0,0.1253805973360747,0.2,1.0614890265309993,0.07711502845215873,25.652853742348242,80,False,3.157604474433879,7.165799498549387,25.089500602506092,80,False,1.300882119638565,12.17836463499992
1.3841467465875656,0.3071460821832632,0.2,0.06192347506285123,0.01993610314405732,25.420756788801743,80,False,2.276307880434678,0.40958424806660404,0.18977593610450635,24,True,0.007977934447222423,3.121400174033997e-07
0.6805736937801695,0.20275639272203924,2.8387005485004337,0.5966959627649938,0.02936170580538168,9599.032128376704,80,False,4.421627277891286,48885.62282959918,0.18977593610450616,19,True,0.007977932666236587,5.874406630491587e-09
0.1,0.15652243024684587,1.2451583461786626,0.6607850201008141,0.1350976813110635,5312.522387895284,80,False,4.1997423606950415,34550.99770513519,0.18977593610450616,18,True,0.007977932455789913,4.731291500953606e-08
1.407828317005772,0.24121597024510244,2.3667381985841094,0.6855226469605133,0.06476633685650589,26.160705944021892,80,False,1.6422189277557138,5.02769443278001,0.18977593610450677,14,True,0.007977931614247886,5.290837070125779e-07
1.1599030972114623,0.17361313159883487,3.31284556066787,0.3621905897213998,0.12605836278660562,0.1897759361045116,49,False,0.007977936290002036,1.6773050336787067e-06,0.1897759361045071,19,True,0.007977931122118734,6.134721795721882e-07
1.0926457423060045,0.13589493992062435,3.327230467238517,6.085614177310632,0.035176383596261955,26.275534741906164,80,False,1.5975169500325312,21.205764346389568,0.18977593610450622,19,True,0.007977932280981617,6.005046557648912e-08
0.14389538999459991,0.01,0.9147768957517173,0.7623018649047091,0.08575579668087127,21.63666536822895,80,False,1.3951808248285793,1.1388558554897585,0.18977593610450638,16,True,0.007977932632016725,1.6987360263807632e-09
1.4542762639146447,0.2807060996052951,4.124297811628306,0.47580172284585115,0.16767929447846988,27.40178456000714,80,False,1.816834890557391,27.504785455573373,0.18977593610450624,32,True,0.007977932615630208,3.4544721441028295e-09
1.3718587935786053,0.04951221314070454,1.0489594364820236,6.264997527781831,0.05559330731331738,21.38670919520521,80,False,2.3351970655414482,2.814367739447161,0.18977593610450647,26,True,0.007977932558182778,1.302070305575186e-07
1.0207469833019454,0.24643020232543217,4.753231729865574,0.016236469618036042,0.11964137341299595,23.87343552586183,80,False,2.7932242594460406,0.6760390777652986,0.18977593610450638,21,True,0.007977932559225584,1.4464712821194045e-08
0.4883757274571232,0.20696365061558425,1.7902613588996374,6.142368268132951,0.1464148495784242,0.18977593610450635,20,True,0.007977932871667238,1.0448111343705515e-07,0.1897759361045064,21,True,0.007977932701681715,1.1621078899534721e-08
0.8280994440091899,0.08593197139517343,0.288396141936496,0.2710008531593556,0.12139452203474586,24.603064356745005,80,False,2.1835329385046927,3.716223516363761,25.132497111318912,80,False,0.9945168866143144,1.0446495501659967
1.1523894140696038,0.18943944027389772,2.57907496628615,0.9622315794348584,0.08286069245678104,27.224808038961747,80,False,2.472493187716629,7.740503717211784,0.18977593610450605,19,True,0.00797793266619993,1.200884104153129e-08
0.14805090286032926,0.2780666899886379,1.4696189246443925,0.890107355602082,0.11916885565912352,13.270330821017781,80,False,0.19564004433616483,18.001939842287452,0.18977593610450638,13,True,0.00797793234581223,9.545495556478798e-08
1.197712726441391,0.1918531072855554,5.0,1.2269431851688135,0.10346905675663894,22.6727874623378,80,False,2.301550453674376,2.3779337582361895,0.18977593610450616,25,True,1.6645529381170117,1.439520317782499e-08
1.4249486627873187,0.27914881889596627,0.6469423475722444,0.6165746304163893,0.09870685760230719,21.682625707648768,80,False,0.45489729955022146,1.1986292106050502,0.18977593610450644,21,True,0.007977933946335756,2.2678242409821845e-07
1.5448484049368918,0.049995743286071294,0.2,6.057641104582634,0.044130794350519614,23.95536982975823,80,False,2.5547916460295115,2.7172905981835895,25.136824918994407,80,False,1.0009362149813321,0.6500666150613233
0.9422332777473202,0.11481700960214858,5.0,0.8870976794675542,0.05189544418291864,25.7561103398305,80,False,2.704584625076021,8.115871583865811,0.18977593610450622,25,True,1.6645529380701036,2.7668438497162998e-08
1.5712125929117464,0.10115061163796099,1.5450178591358479,0.5648639772953837,0.13095855584876967,0.18977593610450624,10,True,0.007977932169863203,1.4949097585572704e-07,0.1897759361045061,15,True,0.00797793262246105,6.971983731014025e-09
1.035378382570468,0.277662183928123,0.2,0.5022186718267939,0.22988368632979164,25.06428608240152,80,False,1.5184735584965514,6.7202607445163025,0.18977593610450644,20,True,0.007977932275639409,1.728447300985214e-07
1.4740021992477146,0.3219857407927407,2.146432285077133,0.7032719833654288,0.09716084028036542,0.18977593610450713,8,True,0.007977930805882466,4.957399772214247e-07,0.18977593610450677,8,True,0.007977930806360372,4.956545892969703e-07
1.1670820866919207,0.05646211239294963,2.6884821743320853,0.20196198378498126,0.13327926181567148,0.18977593610450622,13,True,0.007977932962256691,6.302290750224487e-08,0.1897759361045065,20,True,0.007977932746543103,1.8212242000742185e-08
2.14652386346781,0.1939837688684676,1.5420020263108931,0.6588879527580436,0.08456634722267937,0.18977593610450627,9,True,0.00797793246536751,4.40037142793142e-08,0.18977593610450624,9,True,0.00797793246542715,4.399638135620225e-08
2.0297267578628166,0.01,1.463028211010166,6.086401108886187,0.02524695848863975,2485.7219386819243,80,False,2.4666059739172237,988.214402520926,0.18977593610450658,23,True,0.007977931362619543,3.520771933510492e-07
-1.3,0.15,2.0,0.5,0.1,0.18977593610450677,5,True,0.00797793521043191,4.4340336002888337e-07,0.1897759361045065,5,True,0.00797793526103077,4.5194157320009205e-07
1.3,0.15,4.0,0.5,0.1,0.18977593610450622,14,True,0.007977931339252552,2.548869129848021e-07,0.18977593610450616,33,True,0.007977932574383291,1.0410968328731322e-08
-1.3,0.15,4.0,0.5,0.1,22.9484624680699,80,False,1.8721770119145253,0.890690980600073,0.18977593610450655,25,True,1.664552938314909,3.733301561588008e-08
3.25,0.075,6.0,0.75,0.2,23.286995482499464,80,False,2.379068445476732,2.5681235773383597,0.18977593610450627,29,True,1.6645529382061122,5.989746259519636e-09
1.3,-0.1,2.0,0.5,0.1,0.18977593610450677,6,True,0.00797793501091762,4.133286510174705e-07,0.18977593610450666,6,True,0.007977935011077606,4.1335442460896607e-07
